reaction_id,prompt,answer,generated
R-HSA-2430552,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: p-S62-ARPP19/p-S67-ENSA [nucleoplasm] (complex of p-S62-ARPP19 [nucleoplasm] (UniProt: P56211), p-S67-ENSA [nucleoplasm] (UniProt: O43768)), PP2A-PPP2R2D [nucleoplasm] (complex of PPP2R2D [nucleoplasm] (UniProt: Q66LE6))
Products: ","p-S62-ARPP19/p-S67-ENSA:PP2A-PPP2R2D [nucleoplasm] (complex of p-S62-ARPP19 [nucleoplasm] (UniProt: P56211), p-S67-ENSA [nucleoplasm] (UniProt: O43768), PPP2R2D [nucleoplasm] (UniProt: Q66LE6))",
R-HSA-2995330,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: COX10(?-443) [mitochondrial inner membrane] (UniProt: Q12887)
Reactants: FPP [mitochondrial matrix] (ChEBI: 175763), H2O [mitochondrial matrix] (ChEBI: 15377), heme b [mitochondrial inner membrane] (ChEBI: 26355)
Products: ","PPi [mitochondrial matrix] (ChEBI: 33019), heme O [mitochondrial inner membrane] (ChEBI: 60530)",
R-HSA-3341277,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: GPX2 tetramer [cytosol] (complex of L-selenocysteine-residue-GPX2 [cytosol] (UniProt: P18283))
Reactants: GSH [cytosol] (ChEBI: 57925), H2O2 [cytosol] (ChEBI: 16240)
Products: ","GSSG [cytosol] (ChEBI: 58297), H2O [cytosol] (ChEBI: 15377)",
R-HSA-350869,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: DIO3 [plasma membrane] (UniProt: P55073)
Reactants: T4 [cytosol] (ChEBI: 18332), NADPH [cytosol] (ChEBI: 57783), H+ [cytosol] (ChEBI: 15378)
Products: ","T3 [cytosol] (ChEBI: 28774), I- [cytosol] (ChEBI: 16382), NADP+ [cytosol] (ChEBI: 58349)",
R-HSA-352136,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: SLC38A4 [plasma membrane] (UniProt: Q969I6)
Reactants: ligands of SLC38A4 [extracellular region] (complex of L-Arg [extracellular region] (ChEBI: 32682), L-Lys [extracellular region] (ChEBI: 32551))
Products: ","ligands of SLC38A4 [cytosol] (complex of L-Arg [cytosol] (ChEBI: 32682), L-Lys [cytosol] (ChEBI: 32551))",
R-HSA-380240,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: GARS dimer [mitochondrial matrix] (complex of GARS [mitochondrial matrix] (UniProt: P41250))
Reactants: Gly [mitochondrial matrix] (ChEBI: 57305), tRNA(Gly) [mitochondrial matrix], ATP [mitochondrial matrix] (ChEBI: 30616)
Products: ","AMP [mitochondrial matrix] (ChEBI: 456215), Gly-tRNA(Gly) [mitochondrial matrix], PPi [mitochondrial matrix] (ChEBI: 33019)",
R-HSA-4084976,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: NANS [cytosol] (UniProt: Q9NR45)
Reactants: H2O [cytosol] (ChEBI: 15377), ManNAc-6-P [cytosol] (ChEBI: 28273), PEP [cytosol] (ChEBI: 58702)
Products: ","Neu5Ac-9-P [cytosol] (ChEBI: 27438), Pi [cytosol] (ChEBI: 43474)",
R-HSA-429714,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: CSNK1G2 [cytosol] (UniProt: P78368)
Reactants: ATP [cytosol] (ChEBI: 30616), p-S132-CERT1-2 [cytosol]
Products: ","ADP [cytosol] (ChEBI: 456216), p-S,S132,T-CERT1-2 [cytosol], H+ [cytosol] (ChEBI: 15378)",
R-HSA-437300,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: SLC31A1 [plasma membrane] (UniProt: O15431)
Reactants: Cu2+ [extracellular region] (ChEBI: 29036)
Products: ",Cu2+ [cytosol] (ChEBI: 29036),
R-HSA-446187,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: ALG11 [endoplasmic reticulum membrane] (UniProt: Q2TAA5)
Reactants: (GlcNAc)2 (Man)3 (PP-Dol)1 [cytoplasmic side of endoplasmic reticulum membrane] (ChEBI: 53742), GDP-Man [cytosol] (ChEBI: 57527)
Products: ","(GlcNAc)2 (Man)5 (PP-Dol)1 [cytoplasmic side of endoplasmic reticulum membrane] (ChEBI: 37633), GDP [cytosol] (ChEBI: 58189)",
R-HSA-452958,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: SALL1 gene [nucleoplasm] (ENSEMBL: ENSG00000103449)
Products: ",SALL1 [nucleoplasm] (UniProt: Q9NSC2),
R-HSA-5340320,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: GLTP [cytosol] (UniProt: Q9NZD2)
Reactants: GSL [plasma membrane] (ChEBI: 24402)
Products: ",GSL [endoplasmic reticulum membrane] (ChEBI: 24402),
R-HSA-5617458,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: HOXA1 mRNA [cytosol]
Products: ",HOXA1 [nucleoplasm] (UniProt: P49639),
R-HSA-5661290,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: CRYL1 dimer [cytosol] (complex of CRYL1 [cytosol] (UniProt: Q9Y2S2))
Reactants: L-gulonate [cytosol] (ChEBI: 13115), NAD+ [cytosol] (ChEBI: 57540)
Products: ","3-dehydro-L-gulonate [cytosol] (ChEBI: 57655), NADH [cytosol] (ChEBI: 57945), H+ [cytosol] (ChEBI: 15378)",
R-HSA-5693373,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: DDAH1 [cytosol] (UniProt: O94760)
Reactants: ADMA [cytosol] (ChEBI: 58326), H2O [cytosol] (ChEBI: 15377)
Products: ","DMA [cytosol] (ChEBI: 58040), L-Cit [cytosol] (ChEBI: 57743)",
R-HSA-5696101,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: ALDH8A1 [cytosol] (UniProt: Q9H2A2)
Reactants: 9cRAL [cytosol] (ChEBI: 78273), H2O [cytosol] (ChEBI: 15377), NAD+ [cytosol] (ChEBI: 57540)
Products: ","9cRA [cytosol] (ChEBI: 50648), H+ [cytosol] (ChEBI: 15378), NADH [cytosol] (ChEBI: 57945)",
R-HSA-6787447,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: TRMU [mitochondrial matrix] (UniProt: O75648)
Reactants: tRNA(Lys,Leu) containing 5-taurinomethylU-34 [mitochondrial matrix], L-Cys [mitochondrial matrix] (ChEBI: 35235)
Products: ","tRNA(Lys,Leu) containing 5-taurinomethyl-2-thioU-34 [mitochondrial matrix]",
R-HSA-6788650,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: ICMT:Zn2+ [endoplasmic reticulum membrane] (complex of ICMT [endoplasmic reticulum membrane] (UniProt: O60725), Zn2+ [endoplasmic reticulum membrane] (ChEBI: 29105))
Reactants: S-FARN-Cys [cytosol] (ChEBI: 86019), AdoMet [cytosol] (ChEBI: 59789)
Products: ","S-FARN-CME [cytosol] (ChEBI: 87167), AdoHcy [cytosol] (ChEBI: 57856)",
R-HSA-6792445,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: LIPH, I [plasma membrane] (complex of LIPH [plasma membrane] (UniProt: Q8WWY8), LIPI [plasma membrane] (UniProt: Q6XZB0))
Reactants: PA [plasma membrane] (ChEBI: 57739), H2O [extracellular region] (ChEBI: 15377)
Products: ","2-acyl LPA [plasma membrane] (ChEBI: 17936), LCFA(-) [plasma membrane] (ChEBI: 57560)",
R-HSA-70560,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: OTC trimer [mitochondrial matrix] (complex of OTC [mitochondrial matrix] (UniProt: P00480))
Reactants: CAP [mitochondrial matrix] (ChEBI: 58228), L-Orn [mitochondrial matrix] (ChEBI: 46911)
Products: ","L-Cit [mitochondrial matrix] (ChEBI: 57743), Pi [mitochondrial matrix] (ChEBI: 43474)",
R-HSA-71155,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: TAT dimer [cytosol] (complex of PXLP-K280-TAT [cytosol] (UniProt: P17735))
Reactants: L-Tyr [cytosol] (ChEBI: 58315), 2OG [cytosol] (ChEBI: 16810)
Products: ","HPP [cytosol] (ChEBI: 36242), L-Glu [cytosol] (ChEBI: 29985)",
R-HSA-71541,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: phosphorylase kinase complex (PHKM) [cytosol] (complex of PHKA1 [cytosol] (UniProt: P46020), PHKB [cytosol] (UniProt: Q93100), PHKG1 [cytosol] (UniProt: Q16816), CALM1 [cytosol] (UniProt: P0DP23))
Reactants: PYGM dimer, b form [cytosol] (complex of PXLP-PYGM [cytosol] (UniProt: P11217)), ATP [cytosol] (ChEBI: 30616)
Products: ","PYGM dimer a form [cytosol] (complex of PXLP-p-S15-PYGM [cytosol] (UniProt: P11217)), ADP [cytosol] (ChEBI: 456216), H+ [cytosol] (ChEBI: 15378)",
R-HSA-73589,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: DPYS tetramer [cytosol] (complex of DPYS [cytosol] (UniProt: Q14117), Zn2+ [cytosol] (ChEBI: 29105))
Reactants: 5,6-Dihydrouracil [cytosol] (ChEBI: 15901), H2O [cytosol] (ChEBI: 15377)
Products: ","UPROP [cytosol] (ChEBI: 11892), H+ [cytosol] (ChEBI: 15378)",
R-HSA-73805,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: PAICS octamer [cytosol] (complex of PAICS [cytosol] (UniProt: P22234))
Reactants: CAIR [cytosol] (ChEBI: 77657), L-Asp [cytosol] (ChEBI: 29991), ATP [cytosol] (ChEBI: 30616)
Products: ","SAICAR [cytosol] (ChEBI: 58443), ADP [cytosol] (ChEBI: 456216), Pi [cytosol] (ChEBI: 43474), H+ [cytosol] (ChEBI: 15378)",
R-HSA-83677,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: APOBEC1(APOBEC2,3A,3B,3C,3H,4) [nucleoplasm]
Reactants: Editosome for C to U editing [nucleoplasm] (complex of A1CF [nucleoplasm] (UniProt: Q9NQ94)), H2O [nucleoplasm] (ChEBI: 15377)
Products: ","C to U edited ApoB RNA:Editosome complex [nucleoplasm] (complex of A1CF [nucleoplasm] (UniProt: Q9NQ94)), NH3 [nucleoplasm] (ChEBI: 16134)",
R-HSA-8847883,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: ARF1:GTP:CYTH1,2,3,4 [Golgi membrane] (complex of ARF1 [Golgi membrane] (UniProt: P84077), GTP [Golgi membrane] (ChEBI: 15996), CYTH2 [Golgi membrane] (UniProt: Q99418), CYTH3 [Golgi membrane] (UniProt: O43739), CYTH1 [Golgi membrane] (UniProt: Q15438), CYTH4 [Golgi membrane] (UniProt: Q9UIA0))
Reactants: ARF1:GTP:CYTH1,2,3,4 [Golgi membrane] (complex of ARF1 [Golgi membrane] (UniProt: P84077), GTP [Golgi membrane] (ChEBI: 15996), CYTH2 [Golgi membrane] (UniProt: Q99418), CYTH3 [Golgi membrane] (UniProt: O43739), CYTH1 [Golgi membrane] (UniProt: Q15438), CYTH4 [Golgi membrane] (UniProt: Q9UIA0))
Products: ","ARF1:GDP:CYTH1,2,3,4 [Golgi membrane] (complex of CYTH2 [Golgi membrane] (UniProt: Q99418), CYTH3 [Golgi membrane] (UniProt: O43739), CYTH1 [Golgi membrane] (UniProt: Q15438), CYTH4 [Golgi membrane] (UniProt: Q9UIA0), ARF1 [Golgi membrane] (UniProt: P84077), GDP [cytosol] (ChEBI: 58189))",
R-HSA-8851234,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: NTPDase4:Ca2+ [Golgi membrane] (complex of ENTPD4 [Golgi membrane] (UniProt: Q9Y227), Ca2+ [Golgi lumen] (ChEBI: 29108))
Reactants: UTP,GTP,CTP,dTTP [Golgi lumen] (complex of UTP [Golgi lumen] (ChEBI: 46398), GTP [Golgi lumen] (ChEBI: 37565), CTP [Golgi lumen] (ChEBI: 37563), dTTP [Golgi lumen] (ChEBI: 37568)), H2O [Golgi lumen] (ChEBI: 15377)
Products: ","UDP,GDP,CDP,dTDP [Golgi lumen] (complex of UDP [Golgi lumen] (ChEBI: 58223), GDP [Golgi lumen] (ChEBI: 58189), CDP [Golgi lumen] (ChEBI: 58069), dTDP [Golgi lumen] (ChEBI: 58369)), Pi [Golgi lumen] (ChEBI: 43474), H+ [Golgi lumen] (ChEBI: 15378)",
R-HSA-8851988,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: BTN2A2 [plasma membrane] (UniProt: Q8WVV5), Activated T Cell surface [plasma membrane]
Products: ",BTN2A2:activated T Cell surface [plasma membrane] (complex of BTN2A2 [plasma membrane] (UniProt: Q8WVV5)),
R-HSA-8874435,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: TMEM86B [endoplasmic reticulum membrane] (UniProt: Q8N661)
Reactants: PMCHO, PMETAM [endoplasmic reticulum membrane] (complex of PMCHO [endoplasmic reticulum membrane] (ChEBI: 17810), PMETAM [endoplasmic reticulum membrane] (ChEBI: 17476)), H2O [cytosol] (ChEBI: 15377)
Products: ","fatty aldehyde [cytosol] (ChEBI: 35746), GPCHO, GPETAM [endoplasmic reticulum membrane] (complex of GPCHO [endoplasmic reticulum membrane] (ChEBI: 36313), GPETAM [endoplasmic reticulum membrane] (ChEBI: 36314))",
R-HSA-8875623,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: SLC25A18,A22 [mitochondrial inner membrane] (complex of SLC25A18 [mitochondrial inner membrane] (UniProt: Q9H1K4), SLC25A22 [mitochondrial inner membrane] (UniProt: Q9H936))
Reactants: L-Glu [cytosol] (ChEBI: 29985), H+ [cytosol] (ChEBI: 15378)
Products: ","L-Glu [mitochondrial matrix] (ChEBI: 29985), H+ [mitochondrial matrix] (ChEBI: 15378)",
R-HSA-8877493,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: TNFRSF18 gene [nucleoplasm] (ENSEMBL: ENSG00000186891)
Products: ",TNFRSF18 [plasma membrane] (UniProt: Q9Y5U5),
R-HSA-8934465,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: p-S139,3Y-SHC1-1,p-S29,3Y-SHC1-2 [cytosol], PTPN12 [cytosol] (UniProt: Q05209)
Products: ","p-S139,3Y-SHC1-1,p-S29,3Y-SHC1-2:PTPN12 [cytosol] (complex of PTPN12 [cytosol] (UniProt: Q05209))",
R-HSA-8942575,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: RIMKLA, RIMKLB [cytosol] (complex of RIMKLA [cytosol] (UniProt: Q8IXN7), RIMKLB [cytosol] (UniProt: Q9ULI2))
Reactants: L-Glu [cytosol] (ChEBI: 29985), ATP [cytosol] (ChEBI: 30616), NAASP [cytosol] (ChEBI: 16953)
Products: ","ADP [cytosol] (ChEBI: 456216), NAAG [cytosol] (ChEBI: 76931), H+ [cytosol] (ChEBI: 15378), Pi [cytosol] (ChEBI: 43474)",
R-HSA-8950586,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: GSTA2 gene [nucleoplasm] (ENSEMBL: ENSG00000244067)
Products: ",GSTA2 [extracellular exosome] (UniProt: P09210),
R-HSA-8962050,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: TYMS gene [nucleoplasm] (ENSEMBL: ENSG00000176890)
Products: ",TYMS [cytosol] (UniProt: P04818),
R-HSA-8981621,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: NGB:ferroheme b:O2 [cytosol] (complex of O2 [cytosol] (ChEBI: 15379), NGB [cytosol] (UniProt: Q9NPG2), ferroheme [cytosol] (ChEBI: 60344))
Products: ","NGB:ferroheme b [cytosol] (complex of NGB [cytosol] (UniProt: Q9NPG2), ferroheme [cytosol] (ChEBI: 60344)), O2 [cytosol] (ChEBI: 15379)",
R-HSA-947499,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: PXLP-K264-MOCOS [cytosol] (UniProt: Q96EN8)
Reactants: L-Cys [cytosol] (ChEBI: 35235), MoCo [cytosol] (ChEBI: 25372)
Products: ","L-Ala [cytosol] (ChEBI: 57972), sulfurated MoCo [cytosol] (ChEBI: 60102)",
R-HSA-9621410,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: HMGCR gene [nucleoplasm] (ENSEMBL: ENSG00000113161)
Products: ",HMGCR [endoplasmic reticulum membrane] (UniProt: P04035),
R-HSA-9638628,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: DraE [cell outer membrane] (UniProt: Q7BG35), Collagen IV [extracellular region]
Products: ",DraE:Collagen IV [extracellular region] (complex of DraE [cell outer membrane] (UniProt: Q7BG35)),
